lat lon
302.8174 73.1989
302.8032 73.2271
302.8046 73.2304
302.8000 73.2336
302.7871 73.2620
302.7881 73.2643
302.7850 73.2666
302.7729 73.2950
302.7736 73.2963
302.7718 73.2976
302.7601 73.3261
302.7603 73.3265
302.7599 73.3268
302.7485 73.3547
302.7375 73.3810
302.7268 73.4053
302.7161 73.4276
302.7053 73.4480
302.6944 73.4663
302.6833 73.4825
302.6721 73.4971
302.6594 73.5114
302.6444 73.5267
302.6268 73.5432
302.6065 73.5607
302.5835 73.5793
302.5579 73.5991
302.5296 73.6199
302.4988 73.6418
302.4656 73.6649
302.4301 73.6890
302.3926 73.7141
302.3537 73.7401
302.3535 73.7405
302.3527 73.7408
302.3135 73.7669
302.3130 73.7679
302.3108 73.7687
302.2719 73.7949
302.2711 73.7965
302.2676 73.7978
302.2292 73.8240
302.2282 73.8262
302.2233 73.8280
302.1856 73.8542
302.1844 73.8571
302.1783 73.8594
302.1416 73.8857
302.1402 73.8892
302.1329 73.8921
302.0975 73.9184
302.0960 73.9225
302.0876 73.9259
302.0536 73.9524
302.0524 73.9565
302.0439 73.9601
302.0114 73.9866
302.0105 73.9904
302.0031 73.9936
301.9718 74.0203
301.9712 74.0235
301.9648 74.0264
301.9347 74.0532
301.9343 74.0559
301.9289 74.0584
301.8996 74.0853
301.8994 74.0877
301.8949 74.0897
301.8664 74.1168
301.8662 74.1186
301.8627 74.1203
301.8347 74.1475
301.8347 74.1489
301.8320 74.1501
301.8044 74.1774
301.8043 74.1784
301.8026 74.1792
301.7751 74.2067
301.7751 74.2072
301.7741 74.2076
301.7466 74.2352
301.7466 74.2352
301.7465 74.2353
301.7191 74.2627
301.6923 74.2893
301.6662 74.3147
301.6408 74.3386
301.6160 74.3611
301.5917 74.3821
301.5681 74.4013
301.5452 74.4188
301.5232 74.4344
301.5024 74.4481
301.4832 74.4597
301.4659 74.4693
301.4512 74.4767
301.4397 74.4819
301.4319 74.4851
301.4284 74.4864
301.4272 74.4868
301.4214 74.4885
301.4052 74.4929
301.3770 74.5000
301.3362 74.5096
301.2827 74.5216
301.2167 74.5360
301.1391 74.5525
301.1387 74.5527
301.1380 74.5528
301.0549 74.5705
301.0502 74.5721
301.0431 74.5730
300.9598 74.5910
300.9510 74.5941
300.9376 74.5958
300.8547 74.6142
300.8421 74.6188
300.8226 74.6214
300.7405 74.6403
300.7245 74.6465
300.6994 74.6500
300.6186 74.6697
300.5996 74.6774
300.5692 74.6820
300.4903 74.7025
300.4691 74.7118
300.4340 74.7177
300.3574 74.7391
300.3348 74.7500
300.2959 74.7572
300.2221 74.7798
300.1992 74.7921
300.1576 74.8006
300.0873 74.8245
300.0654 74.8380
300.0226 74.8478
299.9567 74.8728
299.9361 74.8877
299.8921 74.8990
299.8320 74.9250
299.8132 74.9417
299.7680 74.9549
299.7147 74.9817
299.6987 75.0005
299.6526 75.0160
299.6074 75.0436
299.5956 75.0648
299.5496 75.0832
299.5137 75.1112
299.5083 75.1351
299.4641 75.1568
299.4388 75.1852
299.4427 75.2118
299.4032 75.2373
299.3897 75.2659
299.4064 75.2950
299.3755 75.3244
299.3752 75.3529
299.4082 75.3839
299.3949 75.4088
299.3723 75.4096
299.2738 75.4199
299.2385 75.4266
299.1951 75.4286
299.0981 75.4400
299.0564 75.4486
299.0040 75.4517
298.9084 75.4644
298.8679 75.4736
298.8156 75.4774
298.7209 75.4914
298.6896 75.4993
298.6475 75.5028
298.5537 75.5181
298.5306 75.5243
298.4987 75.5273
298.4054 75.5434
298.3896 75.5480
298.3670 75.5502
298.2740 75.5671
298.2645 75.5699
298.2506 75.5713
298.1578 75.5885
298.1541 75.5897
298.1486 75.5903
298.0580 75.6072
297.9766 75.6222
297.9092 75.6343
297.8569 75.6433
297.8210 75.6490
297.8023 75.6518
297.7891 75.6535
297.7617 75.6567
297.7110 75.6621
297.6350 75.6696
297.5383 75.6790
297.5339 75.6798
297.5287 75.6800
297.4232 75.6903
297.4087 75.6929
297.3910 75.6935
297.2838 75.7045
297.2602 75.7088
297.2348 75.7099
297.1635 75.7018
297.0264 75.6698
296.9313 75.6568
296.6945 75.6417
296.4826 75.6113
296.3807 75.6043
296.1653 75.6032
295.9605 75.5863
295.8520 75.5844
295.7121 75.5909
295.5722 75.5843
295.4585 75.5861
295.4545 75.5864
295.3902 75.5725
295.2905 75.5600
295.0801 75.5487
294.9935 75.5333
294.9109 75.5310
294.7941 75.5165
294.6912 75.5109
294.5097 75.5128
294.4684 75.5078
294.4366 75.5008
294.2899 75.4606
294.2331 75.4558
294.1718 75.4423
294.1012 75.4333
294.0690 75.4315
294.0522 75.4283
293.9158 75.4230
293.8218 75.4178
293.7149 75.4008
293.5491 75.3983
293.3148 75.3786
293.2300 75.3771
293.1525 75.3807
293.0980 75.3777
292.9437 75.3893
292.6904 75.3856
292.5927 75.3904
292.4436 75.4083
292.2796 75.4124
292.1708 75.4224
292.0886 75.4366
291.9908 75.4414
291.8733 75.4555
291.8277 75.4650
291.7702 75.4686
291.6462 75.4856
291.6229 75.4910
291.5922 75.4932
291.4641 75.5118
291.4569 75.5136
291.4471 75.5143
291.3256 75.5322
291.2320 75.5457
291.1817 75.5523
291.1617 75.5547
291.1421 75.5566
291.1059 75.5597
291.0440 75.5645
290.9538 75.5709
290.9496 75.5716
290.9446 75.5716
290.8420 75.5791
290.8190 75.5825
290.7924 75.5828
290.6912 75.5908
290.6505 75.5972
290.6028 75.5983
290.5023 75.6075
290.4472 75.6169
290.3814 75.6195
290.2809 75.6304
290.2181 75.6426
290.1407 75.6471
290.0396 75.6603
289.9818 75.6733
289.9074 75.6791
289.8064 75.6946
289.7559 75.7077
289.6878 75.7142
289.5882 75.7319
289.5430 75.7452
289.4790 75.7525
289.3821 75.7721
289.3408 75.7860
289.2791 75.7943
289.1862 75.8155
289.1478 75.8303
289.0871 75.8397
288.9996 75.8625
288.9637 75.8785
288.9030 75.8894
288.8221 75.9134
288.7887 75.9311
288.7272 75.9439
288.6544 75.9690
288.6240 75.9888
288.5615 76.0040
288.4981 76.0300
288.4719 76.0524
288.4088 76.0707
288.3562 76.0974
288.3364 76.1229
288.2742 76.1450
288.2339 76.1721
288.2239 76.2012
288.1657 76.2277
288.1390 76.2552
288.1438 76.2878
288.0946 76.3194
288.0831 76.3469
288.1084 76.3824
288.0906 76.4018
288.0849 76.4020
287.9826 76.4139
287.8289 76.4449
287.6411 76.4628
287.5552 76.4778
287.4834 76.4985
287.4718 76.4996
287.3722 76.5289
287.1681 76.5634
287.1017 76.5821
286.9740 76.6456
286.8567 76.6795
286.8559 76.6806
286.7803 76.7029
286.7367 76.7258
286.6981 76.7829
286.6295 76.8170
286.6300 76.8183
286.5845 76.8410
286.5639 76.8676
286.5820 76.9134
286.5305 76.9594
286.5318 76.9885
286.5767 77.0241
286.5595 77.0622
286.5811 77.0924
286.6410 77.1218
286.6449 77.1550
286.6853 77.1853
286.7589 77.2113
286.7800 77.2425
286.8376 77.2715
286.9302 77.2965
286.9712 77.3281
287.0443 77.3546
287.1582 77.3780
287.1360 77.3829
287.0940 77.3859
286.9828 77.4014
286.9516 77.4087
286.9086 77.4122
286.7999 77.4285
286.7694 77.4362
286.7263 77.4401
286.6203 77.4572
286.5905 77.4653
286.5472 77.4696
286.4443 77.4875
286.4153 77.4960
286.3717 77.5007
286.2721 77.5195
286.2439 77.5283
286.2002 77.5335
286.1040 77.5531
286.0768 77.5624
286.0329 77.5681
285.9405 77.5884
285.9143 77.5981
285.8703 77.6044
285.7819 77.6254
285.7570 77.6357
285.7129 77.6426
285.6289 77.6643
285.6053 77.6750
285.5612 77.6825
285.4818 77.7049
285.4598 77.7162
285.4158 77.7244
285.3412 77.7475
285.3207 77.7595
285.2764 77.7685
285.2070 77.7923
285.1884 77.8050
285.1444 77.8150
285.0802 77.8395
285.0642 77.8528
285.0210 77.8636
284.9625 77.8889
284.9496 77.9027
284.9079 77.9142
284.8553 77.9405
284.8458 77.9546
284.8064 77.9667
284.7599 77.9939
284.7541 78.0081
284.7175 78.0208
284.6775 78.0489
284.6756 78.0631
284.6424 78.0762
284.6090 78.1052
284.6111 78.1194
284.5812 78.1328
284.5552 78.1627
284.5612 78.1771
284.5344 78.1911
284.5163 78.2216
284.5270 78.2366
284.5030 78.2516
284.4938 78.2822
284.5101 78.2982
284.4893 78.3145
284.4898 78.3451
284.5134 78.3622
284.4967 78.3804
284.5079 78.4104
284.5411 78.4291
284.5303 78.4496
284.5530 78.4788
284.5991 78.4992
284.5971 78.5224
284.6322 78.5504
284.6957 78.5726
284.7068 78.5988
284.7554 78.6253
284.8414 78.6490
284.8717 78.6784
284.9347 78.7030
285.0488 78.7274
285.1053 78.7594
285.1839 78.7817
285.3287 78.8051
285.4172 78.8380
285.5121 78.8577
285.6627 78.8753
285.7655 78.9032
285.8756 78.9203
285.9996 78.9304
286.0892 78.9499
286.2113 78.9650
286.3007 78.9702
286.3676 78.9827
286.4986 78.9963
286.5524 78.9986
286.5934 79.0056
286.7301 79.0183
286.7493 79.0190
286.7641 79.0214
286.8904 79.0326
286.9733 79.0401
287.0092 79.0437
287.0438 79.0475
287.1111 79.0556
287.2156 79.0686
287.2156 79.0686
287.2158 79.0686
287.2159 79.0686
287.2159 79.0686
287.3400 79.0840
287.3632 79.0853
287.3795 79.0887
287.5056 79.1036
287.5522 79.1061
287.5862 79.1127
287.7159 79.1266
287.7856 79.1299
287.8388 79.1390
287.9738 79.1516
288.0524 79.1544
288.1147 79.1638
288.2558 79.1749
288.2936 79.1758
288.3551 79.2035
288.3928 79.2124
288.4038 79.2240
288.4702 79.2502
288.5357 79.2643
288.5611 79.2828
288.6348 79.3068
288.7401 79.3261
288.7934 79.3522
288.8771 79.3734
289.0388 79.3968
289.1413 79.4302
289.2378 79.4479
289.4707 79.4717
289.6464 79.5088
289.7582 79.5222
290.0389 79.5384
290.2756 79.5702
290.4039 79.5789
290.6461 79.5827
290.8642 79.6019
291.0064 79.6065
291.1850 79.6034
291.3553 79.6135
291.3926 79.6138
291.3009 79.6239
291.1797 79.6460
291.0212 79.6585
290.8916 79.6766
290.7798 79.7023
290.6222 79.7190
290.5055 79.7396
290.4064 79.7692
290.2521 79.7906
290.1510 79.8138
290.0746 79.8451
289.9362 79.8699
289.8521 79.8952
289.8030 79.9259
289.6889 79.9519
289.6225 79.9789
289.5970 80.0086
289.5050 80.0353
289.4566 80.0635
289.4520 80.0924
289.3796 80.1197
289.3498 80.1486
289.3647 80.1770
289.3104 80.2053
289.2999 80.2343
289.3346 80.2626
289.2986 80.2922
289.3079 80.3209
289.3648 80.3494
289.3491 80.3807
289.3787 80.4086
289.4567 80.4356
289.4632 80.4668
289.5129 80.4936
289.5992 80.5157
289.6223 80.5427
289.6896 80.5684
289.7737 80.5855
289.8049 80.6075
289.8871 80.6323
289.9615 80.6447
289.9936 80.6617
290.0881 80.6858
290.1479 80.6944
290.1760 80.7068
290.2799 80.7302
290.3225 80.7357
290.3434 80.7440
290.4538 80.7669
290.4779 80.7698
290.4899 80.7743
290.6039 80.7969
290.6087 80.7974
290.6110 80.7983
290.7160 80.8188
290.8063 80.8367
290.8929 80.8542
290.9804 80.8723
291.0693 80.8910
291.1601 80.9103
291.2531 80.9303
291.3486 80.9510
291.4476 80.9725
291.5470 80.9941
291.5470 80.9941
291.5486 80.9945
291.5502 80.9948
291.5502 80.9948
291.6506 81.0166
291.7484 81.0378
291.8398 81.0578
291.9239 81.0765
292.0002 81.0938
292.0678 81.1097
292.1262 81.1240
292.1748 81.1365
292.2151 81.1476
292.2575 81.1601
292.3135 81.1774
292.3843 81.1996
292.3889 81.2004
292.3902 81.2015
292.4692 81.2259
292.4872 81.2289
292.4930 81.2331
292.5768 81.2577
292.6075 81.2627
292.6184 81.2696
292.7098 81.2946
292.7522 81.3010
292.7690 81.3100
292.8709 81.3354
292.9236 81.3428
292.9467 81.3533
293.0620 81.3791
293.1234 81.3869
293.1532 81.3985
293.2843 81.4247
293.3606 81.4334
293.4012 81.4466
293.5475 81.4723
293.6527 81.4828
293.7149 81.4994
293.8735 81.5231
294.0273 81.5358
294.1297 81.5572
294.2972 81.5771
294.5334 81.5918
294.6683 81.6122
294.5627 81.6505
294.5377 81.6782
294.5953 81.7394
294.5334 81.8034
294.5571 81.8311
294.7004 81.8801
294.7298 81.9354
294.7983 81.9625
294.9813 81.9986
295.0638 82.0429
295.1722 82.0690
295.3660 82.0948
295.4749 82.1298
295.6179 82.1541
295.8117 82.1727
295.9348 82.2009
296.1066 82.2229
296.3008 82.2365
296.4357 82.2600
296.6301 82.2792
296.8309 82.2891
296.9815 82.3095
297.0593 82.3154
297.0752 82.3188
297.1718 82.3304
297.2047 82.3409
297.4303 82.3624
297.6654 82.4142
297.8343 82.4350
298.1298 82.4548
298.3506 82.4877
298.5671 82.5057
298.8441 82.5164
299.0668 82.5403
299.3120 82.5540
299.6173 82.5591
299.8834 82.5788
300.1381 82.5868
300.4880 82.5848
300.5139 82.5860
300.6042 82.5949
300.8860 82.6090
300.9554 82.6196
301.1831 82.6292
301.4742 82.6580
301.6720 82.6680
302.1913 82.6743
302.4865 82.6891
302.5318 82.6880
302.6252 82.6952
303.2667 82.7585
303.4256 82.7666
303.5813 82.7686
303.6788 82.7760
303.7928 82.7759
303.9647 82.7879
304.7211 82.7831
304.9528 82.7861
305.0262 82.8101
305.1766 82.8244
305.3060 82.8525
305.4306 82.8675
305.6242 82.8803
305.7253 82.8964
305.8607 82.9025
305.8855 82.9068
306.2270 82.9242
306.6846 82.9677
306.8693 82.9766
306.9772 82.9779
307.0416 83.0341
307.1325 83.0598
307.2729 83.0805
307.3139 83.0976
307.4906 83.1168
307.6663 83.1674
307.8226 83.1909
308.0840 83.2130
308.2550 83.2460
308.4515 83.2671
308.6183 83.2768
308.7305 83.2943
308.9415 83.3130
309.0315 83.3170
309.0930 83.3257
309.2484 83.3380
309.2968 83.3466
309.5505 83.3718
309.7043 83.4072
309.8673 83.4276
310.4385 83.4673
310.6751 83.5017
310.8262 83.5078
310.9967 83.5263
311.1995 83.5383
311.5883 83.5470
311.8156 83.5628
312.0374 83.5625
312.2864 83.5781
312.3889 83.5951
312.6502 83.6080
312.9628 83.6411
313.1743 83.6532
313.6609 83.6637
313.9415 83.6812
314.1161 83.6802
314.5260 83.7004
314.7710 83.7041
315.1886 83.6973
315.6004 83.7074
315.8643 83.7055
316.0189 83.6993
316.1823 83.7018
316.4065 83.6983
316.4520 83.6976
316.4675 83.6976
316.5962 83.6982
316.8117 83.6995
316.8209 83.6993
316.8298 83.6996
317.0832 83.7010
317.1237 83.6999
317.1633 83.7013
317.2701 83.7015
317.3020 83.7122
317.4241 83.7318
317.4579 83.7566
317.5624 83.7823
317.8222 83.8157
317.9572 83.8587
318.0928 83.8799
318.4515 83.9111
318.5542 83.9347
318.7709 83.9496
318.9851 83.9816
319.1646 83.9966
319.5481 84.0130
319.6214 84.0224
319.8000 84.0286
319.9880 84.0450
320.1993 84.0478
320.6244 84.0771
320.8556 84.0844
321.2311 84.0850
321.4713 84.0953
321.6403 84.0922
321.9948 84.1045
322.2641 84.1055
322.5293 84.0986
322.7975 84.1042
323.0869 84.1017
323.1331 84.0998
323.1821 84.1007
323.3559 84.0987
323.3843 84.0985
323.4391 84.0985
323.6000 84.0989
323.8444 84.0997
323.8693 84.0991
323.8937 84.0998
324.1663 84.1003
324.1904 84.0996
324.2145 84.1004
324.4895 84.1004
324.4977 84.1001
324.5060 84.1004
324.7683 84.1002
324.7683 84.1002
324.7753 84.1002
324.7824 84.1002
324.7824 84.1002
325.0254 84.1000
325.2620 84.0999
325.5002 84.0998
325.7435 84.0999
325.9925 84.1000
326.2418 84.1001
326.2418 84.1001
326.2489 84.1001
326.2561 84.1001
326.2561 84.1001
326.5115 84.1002
326.5115 84.1002
326.5142 84.1002
326.5169 84.1002
326.5170 84.1002
326.7868 84.1001
326.7885 84.1001
326.7902 84.1001
327.0659 84.0999
327.0664 84.0999
327.0670 84.0999
327.3259 84.0996
327.5471 84.0994
327.7262 84.0995
327.8880 84.0999
328.1072 84.1009
328.1227 84.1005
328.1380 84.1010
328.3516 84.1017
328.5836 84.1266
328.7754 84.1379
328.9455 84.1420
329.0760 84.1540
329.5078 84.1612
329.7191 84.1740
330.1859 84.1726
331.2512 84.1988
331.4185 84.1930
