lat lon
301.6947 81.5124
301.8576 81.5023
301.9734 81.4991
302.0241 81.5043
302.0102 81.5174
301.9448 81.5371
301.8417 81.5622
301.7143 81.5913
301.5763 81.6231
301.4413 81.6562
301.3228 81.6894
301.2331 81.7213
301.1701 81.7516
301.1224 81.7801
301.0786 81.8071
301.0271 81.8326
300.9566 81.8566
300.8556 81.8792
300.7133 81.9005
300.5370 81.9206
300.3516 81.9402
300.1832 81.9595
300.0574 81.9792
300.0002 81.9997
300.0305 82.0210
300.1382 82.0424
300.3056 82.0622
300.5149 82.0793
300.7484 82.0923
300.9883 82.0998
301.2194 82.1011
301.4381 82.0986
301.6440 82.0956
301.8367 82.0953
302.0159 82.1008
302.1827 82.1143
302.3421 82.1331
302.4998 82.1543
302.6618 82.1747
302.8336 82.1912
303.0213 82.2006
303.2271 82.2015
303.4431 82.1978
303.6597 82.1939
303.8673 82.1945
304.0563 82.2043
304.2233 82.2241
304.3749 82.2491
304.5186 82.2738
304.6621 82.2926
304.8128 82.3002
304.9750 82.2932
305.1439 82.2743
305.3134 82.2469
305.4773 82.2144
305.6297 82.1805
305.7642 82.1487
305.8749 82.1223
305.9555 82.1049
306.0000 82.1000
306.0060 82.1099
305.9862 82.1321
305.9571 82.1629
305.9354 82.1986
305.9373 82.2355
305.9796 82.2698
306.0786 82.2980
306.2454 82.3169
306.4621 82.3264
306.7018 82.3272
306.9375 82.3202
307.1422 82.3062
307.2911 82.2861
307.3862 82.2613
307.4469 82.2335
307.4929 82.2045
307.5422 82.1757
307.5996 82.1478
307.6651 82.1205
307.7387 82.0940
307.8204 82.0682
307.9102 82.0431
308.0079 82.0187
308.1137 81.9949
308.2285 81.9719
308.3556 81.9502
308.4986 81.9304
308.6611 81.9130
308.8467 81.8985
309.0589 81.8875
309.2919 81.8804
309.5224 81.8778
309.7255 81.8801
309.8761 81.8876
309.9520 81.9006
309.9545 81.9187
309.8964 81.9409
309.7901 81.9661
309.6485 81.9933
309.4840 82.0216
309.3095 82.0501
309.1374 82.0776
308.9806 82.1032
308.8466 82.1266
308.7299 82.1489
308.6223 82.1716
308.5161 82.1961
308.4047 82.2237
308.2905 82.2540
308.1792 82.2861
308.0769 82.3191
307.9893 82.3522
307.9223 82.3844
307.8817 82.4148
307.8734 82.4426
307.9033 82.4668
307.9771 82.4865
308.1009 82.5008
308.2757 82.5092
308.4886 82.5122
308.7232 82.5104
308.9634 82.5046
309.1934 82.4954
309.4043 82.4834
309.5955 82.4686
309.7665 82.4512
309.9170 82.4313
310.0466 82.4090
310.1555 82.3845
310.2509 82.3587
310.3453 82.3331
310.4511 82.3090
310.5802 82.2878
310.7342 82.2696
310.9064 82.2536
311.0903 82.2390
311.2790 82.2250
311.4659 82.2105
311.6443 82.1950
311.8108 82.1778
311.9675 82.1593
312.1172 82.1399
312.2624 82.1197
312.4057 82.0992
312.5492 82.0786
312.6924 82.0580
312.8344 82.0375
312.9741 82.0171
313.1108 81.9969
313.2435 81.9768
313.3718 81.9561
313.4951 81.9342
313.6131 81.9102
313.7252 81.8836
313.8341 81.8552
313.9482 81.8288
314.0769 81.8087
314.2295 81.7993
314.4074 81.8028
314.5935 81.8169
314.7681 81.8384
314.9114 81.8643
315.0037 81.8916
315.0310 81.9178
314.9994 81.9427
314.9190 81.9666
314.7998 81.9898
314.6520 82.0124
314.4857 82.0349
314.3109 82.0574
314.1378 82.0802
313.9765 82.1036
313.8335 82.1277
313.7062 82.1523
313.5905 82.1770
313.4822 82.2015
313.3775 82.2256
313.2721 82.2488
313.1620 82.2710
313.0432 82.2918
312.9118 82.3109
312.7678 82.3289
312.6141 82.3468
312.4538 82.3658
312.2901 82.3870
312.1259 82.4116
311.9654 82.4396
311.8135 82.4703
311.6754 82.5026
311.5560 82.5355
311.4604 82.5682
311.3938 82.5996
311.3612 82.6288
311.3676 82.6548
311.4181 82.6768
311.5179 82.6936
311.6714 82.7045
311.8727 82.7094
312.1045 82.7095
312.3491 82.7060
312.5886 82.7000
312.8091 82.6925
313.0114 82.6833
313.2003 82.6719
313.3807 82.6581
313.5572 82.6413
313.7347 82.6213
313.9179 82.5976
314.1088 82.5702
314.3007 82.5404
314.4853 82.5100
314.6545 82.4803
314.8000 82.4532
314.9136 82.4300
314.9870 82.4125
315.0119 82.4021
314.9805 82.4005
314.8926 82.4080
314.7593 82.4232
314.5921 82.4449
314.4027 82.4716
314.2025 82.5019
314.0032 82.5343
313.8164 82.5676
313.6537 82.6003
313.5267 82.6310
313.4470 82.6583
313.4262 82.6808
313.4759 82.6971
313.6051 82.7061
313.8013 82.7088
314.0409 82.7073
314.3003 82.7038
314.5559 82.7004
314.7880 82.6988
315.0014 82.6990
315.2098 82.6999
315.4273 82.7006
315.6676 82.7002
315.9382 82.6980
316.2095 82.6955
316.4380 82.6951
316.5805 82.6991
316.6014 82.7092
316.5102 82.7244
316.3324 82.7427
316.0939 82.7618
315.8202 82.7798
315.5372 82.7945
315.2697 82.8040
315.0270 82.8079
314.8025 82.8077
314.5888 82.8051
314.3786 82.8014
314.1648 82.7984
313.9445 82.7967
313.7179 82.7967
313.4854 82.7987
313.2475 82.8029
313.0089 82.8077
312.7767 82.8102
312.5583 82.8076
312.3609 82.7970
312.1866 82.7778
312.0266 82.7540
311.8703 82.7301
311.7073 82.7107
311.5273 82.7004
311.3235 82.7031
311.1132 82.7172
310.9224 82.7395
310.7771 82.7667
310.7034 82.7954
310.7226 82.8226
310.8237 82.8475
310.9832 82.8700
311.1773 82.8900
311.3825 82.9076
311.5852 82.9233
311.7823 82.9381
311.9718 82.9531
312.1512 82.9696
312.3183 82.9887
312.4711 83.0113
312.6148 83.0363
312.7619 83.0604
312.9255 83.0797
313.1185 83.0909
313.3459 83.0926
313.5912 83.0895
313.8344 83.0875
314.0557 83.0923
314.2456 83.1066
314.4139 83.1275
314.5726 83.1513
314.7337 83.1746
314.9090 83.1935
315.1101 83.2049
315.3375 83.2083
315.5823 83.2066
315.8347 83.2025
316.0853 83.1990
316.3291 83.1976
316.5676 83.1977
316.8028 83.1988
317.0370 83.2002
317.2720 83.2014
317.5089 83.2020
317.7490 83.2017
317.9933 83.2001
318.2417 83.1971
318.4892 83.1945
318.7290 83.1943
318.9545 83.1984
319.1602 83.2086
319.3489 83.2242
319.5269 83.2436
319.7010 83.2649
319.8775 83.2864
320.0630 83.3064
320.2586 83.3242
320.4569 83.3409
320.6501 83.3580
320.8301 83.3767
320.9890 83.3982
321.1210 83.4236
321.2317 83.4518
321.3303 83.4815
321.4258 83.5110
321.5275 83.5389
321.6443 83.5637
321.7856 83.5839
321.9603 83.5981
322.1757 83.6049
322.4241 83.6059
322.6911 83.6035
322.9626 83.6004
323.2260 83.5986
323.4809 83.5984
323.7309 83.5991
323.9800 83.5999
324.2314 83.6004
324.4850 83.6004
324.7398 83.6002
324.9949 83.6000
325.2493 83.5999
325.5031 83.5999
325.7566 83.5999
326.0100 83.6000
326.2635 83.6001
326.5172 83.6002
326.7711 83.6001
327.0253 83.6000
327.2797 83.5997
327.5339 83.5994
327.7875 83.5995
328.0401 83.6001
328.2918 83.6013
328.5440 83.6021
328.7985 83.6017
329.0570 83.5992
329.3187 83.5950
329.5780 83.5921
329.8284 83.5939
330.0637 83.6037
330.2809 83.6224
330.4835 83.6458
330.6753 83.6694
330.8605 83.6888
331.0429 83.6993
331.2262 83.6970
331.4106 83.6829
331.5943 83.6608
331.7755 83.6343
331.9526 83.6071
332.1244 83.5825
332.2948 83.5614
332.4707 83.5427
332.6589 83.5257
332.8662 83.5095
333.0990 83.4933
333.3495 83.4764
333.5919 83.4587
333.7992 83.4400
333.9443 83.4201
334.0003 83.3989
333.9499 83.3765
333.8099 83.3542
333.6046 83.3336
333.3581 83.3160
333.0944 83.3032
332.8365 83.2964
332.5907 83.2949
332.3521 83.2966
332.1154 83.2991
331.8756 83.3004
331.6317 83.3000
331.3870 83.2992
331.1447 83.2991
330.9080 83.3011
330.6755 83.3045
330.4397 83.3069
330.1926 83.3053
329.9265 83.2970
329.6464 83.2810
329.3814 83.2604
329.1628 83.2382
329.0222 83.2177
328.9911 83.2021
329.0942 83.1941
329.3081 83.1927
329.5884 83.1952
329.8907 83.1989
330.1730 83.2012
330.4241 83.2016
330.6547 83.2010
330.8762 83.2002
331.0998 83.2001
331.3311 83.2008
331.5697 83.2014
331.8145 83.2012
332.0647 83.1993
332.3172 83.1959
332.5647 83.1933
332.7997 83.1941
333.0145 83.2007
333.2053 83.2147
333.3804 83.2339
333.5506 83.2555
333.7267 83.2766
333.9194 83.2946
334.1386 83.3066
334.3808 83.3119
334.6325 83.3110
334.8799 83.3047
335.1098 83.2934
335.3147 83.2778
335.4928 83.2583
335.6426 83.2354
335.7623 83.2094
335.8505 83.1810
335.9054 83.1504
335.9255 83.1182
335.9091 83.0849
335.8546 83.0509
335.7605 83.0166
335.6258 82.9826
335.4680 82.9507
335.3218 82.9240
335.2225 82.9057
335.2051 82.8991
335.2829 82.9044
335.4381 82.9187
335.6509 82.9383
335.9012 82.9599
336.1691 82.9798
336.4347 82.9948
336.6782 83.0012
336.8899 82.9978
337.0737 82.9859
337.2346 82.9672
337.3777 82.9431
337.5080 82.9154
337.6303 82.8856
337.7498 82.8554
337.8714 82.8263
338.0001 82.8000
338.1403 82.7776
338.2940 82.7585
338.4624 82.7417
338.6471 82.7262
338.8493 82.7109
339.0704 82.6949
339.3028 82.6776
339.5250 82.6593
339.7139 82.6403
339.8465 82.6210
339.8999 82.6016
339.8570 82.5824
339.7322 82.5636
339.5500 82.5451
339.3347 82.5270
339.1106 82.5091
338.9015 82.4915
338.7178 82.4738
338.5557 82.4556
338.4111 82.4361
338.2795 82.4149
338.1568 82.3912
338.0372 82.3658
337.9135 82.3409
337.7780 82.3189
337.6232 82.3024
337.4428 82.2933
337.2402 82.2908
337.0230 82.2926
336.7987 82.2965
336.5749 82.3002
336.3572 82.3021
336.1450 82.3024
335.9362 82.3018
335.7287 82.3007
335.5207 82.2997
335.3110 82.2993
335.1000 82.2993
334.8882 82.2995
334.6761 82.2998
334.4640 82.3000
334.2525 82.3002
334.0413 82.3002
333.8304 82.3001
333.6196 82.3000
333.4087 82.2999
333.1978 82.2999
332.9867 82.2999
332.7754 82.2999
332.5638 82.3000
332.3520 82.3002
332.1403 82.3004
331.9290 82.3004
331.7184 82.3003
331.5090 82.2998
331.3003 82.2991
331.0911 82.2985
330.8800 82.2985
330.6657 82.2994
330.4473 82.3015
330.2277 82.3039
330.0128 82.3049
329.8084 82.3030
329.6203 82.2965
329.4503 82.2849
329.2957 82.2689
329.1536 82.2492
329.0210 82.2268
328.8951 82.2023
328.7729 82.1765
328.6514 82.1503
328.5277 82.1245
328.3988 82.0998
328.2624 82.0769
328.1182 82.0559
327.9664 82.0368
327.8073 82.0195
327.6411 82.0042
327.4682 81.9907
327.2909 81.9784
327.1123 81.9662
326.9358 81.9531
326.7645 81.9382
326.6018 81.9205
326.4508 81.8989
326.3151 81.8726
326.2001 81.8423
326.1128 81.8102
326.0602 81.7781
326.0493 81.7481
326.0871 81.7222
326.1805 81.7023
326.3335 81.6904
326.5296 81.6861
326.7446 81.6886
326.9543 81.6972
327.1367 81.7110
327.2889 81.7290
327.4172 81.7503
327.5280 81.7741
327.6279 81.7995
327.7232 81.8254
327.8204 81.8511
327.9259 81.8755
328.0461 81.8979
328.1835 81.9178
328.3350 81.9359
328.4970 81.9526
328.6662 81.9687
328.8390 81.9847
329.0119 82.0012
329.1826 82.0185
329.3520 82.0361
329.5219 82.0532
329.6942 82.0690
329.8705 82.0828
330.0527 82.0938
330.2425 82.1013
330.4405 82.1050
330.6449 82.1057
330.8534 82.1045
331.0639 82.1023
331.2742 82.1001
331.4825 82.0988
331.6890 82.0984
331.8942 82.0985
332.0989 82.0991
332.3038 82.0997
332.5095 82.1003
332.7159 82.1006
332.9223 82.1006
333.1280 82.1004
333.3322 82.0999
333.5350 82.0991
333.7379 82.0985
333.9427 82.0984
334.1513 82.0990
334.3654 82.1007
334.5765 82.1018
334.7618 82.0976
334.9069 82.0853
335.0115 82.0660
335.0762 82.0410
335.1018 82.0115
335.0891 81.9788
335.0387 81.9440
334.9515 81.9084
334.8281 81.8734
334.6694 81.8401
334.4759 81.8097
334.2493 81.7835
334.0003 81.7617
333.7458 81.7439
333.5029 81.7297
333.2889 81.7187
333.1206 81.7105
333.0154 81.7046
332.9902 81.7008
333.0596 81.6985
333.2121 81.6975
333.4219 81.6976
333.6630 81.6983
333.9092 81.6995
334.1360 81.7008
334.3385 81.7020
334.5267 81.7027
334.7111 81.7025
334.9019 81.7011
335.1087 81.6981
335.3283 81.6944
335.5463 81.6915
335.7482 81.6911
335.9193 81.6950
336.0453 81.7048
336.1218 81.7211
336.1574 81.7428
336.1613 81.7691
336.1427 81.7988
336.1108 81.8311
336.0750 81.8648
336.0444 81.8990
336.0283 81.9327
336.0360 81.9648
336.0767 81.9943
336.1584 82.0204
336.2791 82.0429
336.4324 82.0620
336.6120 82.0780
336.8115 82.0909
337.0244 82.1010
337.2441 82.1084
337.4632 82.1123
337.6741 82.1122
337.8692 82.1072
338.0411 82.0968
338.1852 82.0807
338.3033 82.0596
338.3976 82.0346
338.4704 82.0065
338.5239 81.9762
338.5604 81.9446
338.5822 81.9126
338.5915 81.8812
338.5902 81.8508
338.5791 81.8214
338.5590 81.7929
338.5306 81.7650
338.4949 81.7376
338.4524 81.7107
338.4041 81.6839
338.3508 81.6573
338.2931 81.6306
338.2320 81.6037
338.1679 81.5765
338.0974 81.5495
338.0127 81.5239
337.9058 81.5010
337.7711 81.4818
337.6137 81.4656
337.4417 81.4516
337.2634 81.4388
337.0868 81.4262
336.9203 81.4129
336.7718 81.3979
336.6464 81.3806
336.5403 81.3609
336.4481 81.3391
336.3646 81.3153
336.2845 81.2896
336.2025 81.2623
336.1132 81.2334
336.0115 81.2032
335.8937 81.1719
335.7656 81.1403
335.6363 81.1094
335.5146 81.0803
335.4097 81.0539
335.3305 81.0313
335.2860 81.0134
335.2852 81.0014
335.3354 80.9960
335.4331 80.9967
335.5701 81.0028
335.7382 81.0132
335.9295 81.0269
336.1356 81.0432
336.3485 81.0610
336.5601 81.0794
336.7622 81.0975
336.9480 81.1144
337.1183 81.1302
337.2772 81.1449
337.4287 81.1589
337.5767 81.1723
337.7252 81.1853
337.8782 81.1982
338.0388 81.2111
338.2052 81.2243
338.3737 81.2379
338.5408 81.2520
338.7026 81.2669
338.8556 81.2827
338.9961 81.2995
339.1212 81.3175
339.2322 81.3368
339.3311 81.3574
339.4202 81.3793
339.5017 81.4026
339.5777 81.4272
339.6504 81.4532
339.7220 81.4807
339.7947 81.5096
339.8707 81.5399
339.9521 81.5718
340.0411 81.6052
340.1385 81.6383
340.2437 81.6675
340.3559 81.6892
340.4744 81.6996
340.5985 81.6956
340.7285 81.6796
340.8649 81.6560
341.0082 81.6298
341.1589 81.6054
341.3175 81.5876
341.4841 81.5796
341.6567 81.5803
341.8336 81.5884
342.0129 81.6024
342.1925 81.6210
342.3706 81.6427
342.5452 81.6660
342.7145 81.6895
342.8766 81.7118
343.0327 81.7323
343.1866 81.7507
343.3422 81.7671
343.5033 81.7814
343.6737 81.7935
343.8574 81.8032
344.0543 81.8104
344.2587 81.8146
344.4646 81.8151
344.6659 81.8113
344.8567 81.8028
345.0318 81.7891
345.1933 81.7716
345.3474 81.7522
345.5000 81.7330
345.6571 81.7161
345.8248 81.7035
346.0086 81.6972
346.2066 81.6965
346.4109 81.6988
346.6133 81.7014
346.8059 81.7017
346.9806 81.6970
347.1347 81.6862
347.2708 81.6702
347.3919 81.6497
347.5010 81.6256
347.6008 81.5985
347.6945 81.5695
347.7848 81.5392
347.8747 81.5085
347.9666 81.4781
348.0579 81.4485
348.1431 81.4197
348.2167 81.3918
348.2734 81.3650
348.3076 81.3394
348.3138 81.3152
348.2866 81.2924
348.2252 81.2709
348.1354 81.2503
348.0235 81.2300
347.8960 81.2097
347.7592 81.1886
347.6196 81.1664
347.4835 81.1426
347.3573 81.1166
347.2473 81.0879
347.1545 81.0570
347.0732 81.0252
346.9973 80.9940
346.9207 80.9650
346.8372 80.9396
346.7408 80.9192
346.6254 80.9055
346.4848 80.8998
346.3165 80.9030
346.1282 80.9131
345.9297 80.9281
345.7307 80.9458
345.5409 80.9639
345.3702 80.9804
345.2281 80.9931
345.1244 80.9997
345.0685 80.9981
345.0606 80.9879
345.0915 80.9704
345.1519 80.9466
345.2322 80.9180
345.3231 80.8857
345.4150 80.8510
345.4986 80.8152
345.5644 80.7795
345.6028 80.7453
345.6046 80.7136
345.5606 80.6859
345.4708 80.6625
345.3431 80.6432
345.1860 80.6278
345.0078 80.6161
344.8169 80.6077
344.6218 80.6025
344.4307 80.6001
344.2508 80.6004
344.0811 80.6024
343.9173 80.6052
343.7550 80.6079
343.5898 80.6094
343.4175 80.6088
343.2337 80.6052
343.0340 80.5975
342.8203 80.5855
342.6053 80.5706
342.4030 80.5540
342.2274 80.5373
342.0925 80.5217
342.0123 80.5088
342.0007 80.4998
342.0662 80.4957
342.1970 80.4954
342.3766 80.4971
342.5884 80.4995
342.8158 80.5008
343.0424 80.4995
343.2554 80.4945
343.4510 80.4859
343.6265 80.4740
343.7794 80.4589
343.9070 80.4409
344.0067 80.4203
344.0759 80.3972
344.1122 80.3720
344.1167 80.3451
344.0924 80.3170
344.0422 80.2883
343.9691 80.2596
343.8761 80.2314
343.7662 80.2043
343.6424 80.1788
343.5075 80.1556
343.3647 80.1350
343.2168 80.1179
343.0669 80.1045
342.9177 80.0956
342.7683 80.0910
342.6147 80.0898
342.4524 80.0915
342.2775 80.0952
342.0854 80.1001
341.8755 80.1056
341.6594 80.1106
341.4518 80.1141
341.2671 80.1153
341.1202 80.1131
341.0256 80.1065
340.9977 80.0946
341.0395 80.0778
341.1399 80.0582
341.2862 80.0381
341.4663 80.0198
341.6677 80.0056
341.8780 79.9975
342.0866 79.9959
342.2849 79.9983
342.4644 80.0021
342.6166 80.0049
342.7330 80.0042
342.8052 79.9973
342.8299 79.9832
342.8129 79.9628
342.7612 79.9374
342.6817 79.9085
342.5811 79.8774
342.4663 79.8452
342.3443 79.8135
342.2218 79.7834
342.1046 79.7554
341.9975 79.7289
341.9054 79.7036
341.8330 79.6790
341.7853 79.6546
341.7670 79.6300
341.7829 79.6048
341.8352 79.5785
341.9061 79.5516
341.9698 79.5250
342.0002 79.4992
341.9783 79.4748
341.9107 79.4517
341.8098 79.4295
341.6877 79.4078
341.5570 79.3862
341.4299 79.3643
341.3188 79.3418
341.2360 79.3183
341.1937 79.2935
341.1963 79.2671
341.2333 79.2397
341.2922 79.2117
341.3606 79.1834
341.4263 79.1555
341.4767 79.1283
341.4997 79.1022
341.4852 79.0777
341.4355 79.0547
341.3570 79.0327
341.2561 79.0117
341.1392 78.9912
341.0125 78.9711
340.8826 78.9509
340.7556 78.9306
340.6381 78.9097
340.5362 78.8879
340.4521 78.8653
340.3849 78.8419
340.3334 78.8176
340.2964 78.7926
340.2728 78.7668
340.2615 78.7404
340.2613 78.7134
340.2710 78.6859
340.2895 78.6578
340.3157 78.6293
340.3483 78.6003
340.3863 78.5710
340.4285 78.5414
340.4737 78.5115
340.5208 78.4814
340.5686 78.4512
340.6160 78.4208
340.6619 78.3904
340.7050 78.3599
340.7443 78.3295
340.7785 78.2992
340.8066 78.2690
340.8273 78.2389
340.8396 78.2092
340.8423 78.1797
340.8341 78.1505
340.8141 78.1217
340.7809 78.0933
340.7349 78.0654
340.6785 78.0380
340.6149 78.0109
340.5469 77.9842
340.4776 77.9579
340.4100 77.9319
340.3470 77.9062
340.2915 77.8807
340.2467 77.8555
340.2154 77.8305
340.2007 77.8056
340.2051 77.7809
340.2281 77.7564
340.2676 77.7320
340.3215 77.7077
340.3877 77.6836
340.4641 77.6596
340.5486 77.6357
340.6391 77.6120
340.7335 77.5883
340.8298 77.5649
340.9258 77.5415
341.0194 77.5182
341.1086 77.4951
341.1919 77.4720
341.2695 77.4489
341.3417 77.4257
341.4089 77.4022
341.4712 77.3783
341.5292 77.3539
341.5830 77.3289
341.6330 77.3032
341.6795 77.2767
341.7228 77.2491
341.7634 77.2206
341.8013 77.1908
341.8367 77.1599
341.8687 77.1281
341.8964 77.0958
341.9192 77.0633
341.9361 77.0309
341.9463 76.9989
341.9490 76.9677
341.9433 76.9376
341.9285 76.9089
341.9038 76.8819
341.8682 76.8570
341.8210 76.8344
341.7613 76.8146
341.6884 76.7977
341.6019 76.7841
341.5033 76.7736
341.3939 76.7661
341.2755 76.7615
341.1496 76.7595
341.0176 76.7602
340.8812 76.7632
340.7418 76.7686
340.6012 76.7761
340.4607 76.7857
340.3220 76.7971
340.1865 76.8102
340.0547 76.8245
339.9266 76.8393
339.8024 76.8540
339.6820 76.8679
339.5655 76.8803
339.4530 76.8906
339.3445 76.8980
339.2400 76.9020
339.1397 76.9019
339.0435 76.8970
338.9515 76.8871
338.8637 76.8728
338.7803 76.8544
338.7012 76.8324
338.6266 76.8072
338.5564 76.7793
338.4906 76.7491
338.4295 76.7170
338.3729 76.6834
338.3212 76.6489
338.2747 76.6135
338.2338 76.5778
338.1990 76.5419
338.1706 76.5061
338.1491 76.4709
338.1349 76.4364
338.1283 76.4030
338.1299 76.3710
338.1399 76.3406
338.1588 76.3123
338.1870 76.2863
338.2250 76.2629
338.2730 76.2424
338.3316 76.2252
338.4012 76.2114
338.4820 76.2015
338.5745 76.1957
338.6773 76.1933
338.7889 76.1936
338.9073 76.1956
339.0309 76.1986
339.1578 76.2015
339.2863 76.2036
339.4146 76.2040
339.5410 76.2018
339.6637 76.1961
339.7814 76.1869
339.8929 76.1745
339.9974 76.1593
340.0935 76.1417
340.1805 76.1220
340.2571 76.1007
340.3223 76.0782
340.3764 76.0546
340.4203 76.0300
340.4554 76.0045
340.4828 75.9782
340.5038 75.9512
340.5194 75.9234
340.5310 75.8950
340.5398 75.8661
340.5468 75.8367
340.5533 75.8069
340.5606 75.7767
340.5698 75.7463
340.5822 75.7156
340.5988 75.6849
340.6204 75.6541
340.6473 75.6237
340.6797 75.5937
340.7179 75.5646
340.7620 75.5366
340.8122 75.5099
340.8689 75.4848
340.9322 75.4616
341.0023 75.4405
341.0796 75.4217
341.1641 75.4056
341.2561 75.3924
341.3548 75.3817
341.4587 75.3729
341.5661 75.3651
341.6756 75.3577
341.7855 75.3499
341.8943 75.3410
342.0005 75.3303
342.1025 75.3169
342.1988 75.3002
342.2878 75.2797
342.3687 75.2559
342.4407 75.2293
342.5029 75.2008
342.5546 75.1709
342.5949 75.1405
342.6229 75.1102
342.6381 75.0807
342.6394 75.0527
342.6260 75.0269
342.5973 75.0040
342.5525 74.9846
342.4925 74.9688
342.4185 74.9565
342.3320 74.9474
342.2343 74.9415
342.1268 74.9385
342.0109 74.9383
341.8879 74.9407
341.7593 74.9456
341.6262 74.9528
341.4903 74.9621
341.3527 74.9734
341.2149 74.9866
341.0783 75.0013
340.9441 75.0175
340.8135 75.0343
340.6875 75.0511
340.5672 75.0670
340.4537 75.0815
340.3480 75.0936
340.2512 75.1027
340.1644 75.1079
340.0887 75.1087
340.0251 75.1041
339.9746 75.0936
339.9374 75.0771
339.9128 75.0556
339.9000 75.0298
339.8985 75.0007
339.9074 74.9691
339.9261 74.9358
339.9539 74.9017
339.9901 74.8676
340.0338 74.8344
340.0846 74.8030
340.1415 74.7740
340.2035 74.7474
340.2696 74.7228
340.3384 74.6997
340.4089 74.6779
340.4800 74.6570
340.5504 74.6365
340.6190 74.6162
340.6847 74.5957
340.7463 74.5745
340.8026 74.5523
340.8526 74.5288
340.8949 74.5035
340.9287 74.4763
340.9537 74.4474
340.9697 74.4172
340.9769 74.3864
340.9752 74.3555
340.9645 74.3249
340.9450 74.2953
340.9166 74.2670
340.8792 74.2407
340.8329 74.2168
340.7777 74.1959
340.7137 74.1782
340.6411 74.1634
340.5604 74.1511
340.4720 74.1408
340.3762 74.1323
340.2734 74.1250
340.1639 74.1186
340.0482 74.1126
339.9265 74.1067
339.7993 74.1005
339.6673 74.0936
339.5329 74.0860
339.3991 74.0778
339.2687 74.0691
339.1448 74.0600
339.0303 74.0506
338.9281 74.0409
338.8412 74.0312
338.7725 74.0214
338.7250 74.0117
338.7017 74.0022
338.7049 73.9929
338.7336 73.9837
338.7846 73.9745
338.8548 73.9651
338.9412 73.9553
339.0406 73.9449
339.1500 73.9337
339.2663 73.9216
339.3863 73.9084
339.5071 73.8938
339.6256 73.8778
339.7385 73.8601
339.8429 73.8406
339.9357 73.8190
340.0138 73.7952
340.0752 73.7692
340.1204 73.7414
340.1503 73.7120
340.1658 73.6816
340.1678 73.6504
340.1571 73.6190
340.1347 73.5877
340.1014 73.5568
340.0580 73.5269
340.0055 73.4983
339.9448 73.4713
339.8766 73.4464
339.8020 73.4241
339.7217 73.4045
339.6366 73.3883
339.5475 73.3750
339.4551 73.3643
339.3599 73.3558
339.2628 73.3489
339.1643 73.3433
339.0650 73.3384
338.9658 73.3337
338.8672 73.3290
338.7700 73.3236
338.6747 73.3171
338.5821 73.3091
338.4927 73.2991
338.4070 73.2869
338.3237 73.2730
338.2415 73.2583
338.1590 73.2433
338.0749 73.2288
337.9878 73.2155
337.8962 73.2041
337.7989 73.1953
337.6945 73.1898
337.5826 73.1880
337.4665 73.1891
337.3502 73.1918
337.2377 73.1951
337.1330 73.1978
337.0401 73.1988
336.9630 73.1969
336.9057 73.1911
336.8715 73.1804
336.8599 73.1650
336.8687 73.1457
336.8959 73.1232
336.9395 73.0982
336.9973 73.0714
337.0674 73.0435
337.1477 73.0152
337.2360 72.9873
337.3305 72.9603
337.4289 72.9351
337.5293 72.9123
337.6295 72.8926
337.7279 72.8762
337.8232 72.8621
337.9140 72.8495
337.9990 72.8377
338.0770 72.8258
338.1467 72.8128
338.2067 72.7981
338.2563 72.7809
338.2961 72.7614
338.3268 72.7397
338.3492 72.7159
338.3642 72.6903
338.3725 72.6630
338.3750 72.6342
338.3725 72.6040
338.3657 72.5727
338.3555 72.5403
338.3426 72.5071
338.3280 72.4732
338.3122 72.4388
338.2963 72.4041
338.2809 72.3692
338.2658 72.3344
338.2503 72.3003
338.2335 72.2672
338.2145 72.2356
338.1924 72.2058
338.1665 72.1785
338.1358 72.1539
338.0995 72.1326
338.0567 72.1149
338.0066 72.1013
337.9484 72.0922
337.8826 72.0874
337.8096 72.0866
337.7301 72.0894
337.6448 72.0954
337.5543 72.1045
337.4591 72.1161
337.3600 72.1300
337.2575 72.1458
337.1524 72.1633
337.0451 72.1819
336.9363 72.2015
336.8271 72.2217
336.7185 72.2422
336.6117 72.2626
336.5079 72.2825
336.4083 72.3018
336.3141 72.3200
336.2264 72.3368
336.1464 72.3519
336.0752 72.3649
336.0141 72.3756
335.9643 72.3836
335.9268 72.3885
335.9030 72.3901
335.8937 72.3881
335.8984 72.3825
335.9161 72.3736
335.9457 72.3616
335.9859 72.3469
336.0357 72.3296
336.0940 72.3099
336.1596 72.2882
336.2314 72.2647
336.3082 72.2396
336.3890 72.2131
336.4727 72.1856
336.5580 72.1572
336.6439 72.1282
336.7292 72.0989
336.8129 72.0695
336.8937 72.0403
336.9706 72.0114
337.0425 71.9831
337.1092 71.9556
337.1711 71.9287
337.2287 71.9025
337.2824 71.8769
337.3326 71.8518
337.3799 71.8272
337.4247 71.8031
337.4674 71.7794
337.5086 71.7561
337.5485 71.7331
337.5878 71.7105
337.6268 71.6881
337.6660 71.6659
337.7059 71.6439
337.7469 71.6220
337.7894 71.6003
337.8339 71.5786
337.8801 71.5568
337.9277 71.5350
337.9764 71.5129
338.0260 71.4905
338.0761 71.4678
338.1264 71.4445
338.1766 71.4207
338.2265 71.3962
338.2756 71.3710
338.3238 71.3449
338.3707 71.3179
