lat lon r
33.4711 170.2905 0.0008
31.9835 170.2905 -0.0008
30.4959 170.2905 0.0008
29.0083 170.2905 -0.0009
27.5207 170.2905 0.0009
26.0331 170.2905 -0.0009
24.5455 170.2905 0.0009
23.0579 170.2905 -0.0009
21.5702 170.2905 0.0009
20.0826 170.2905 -0.0009
18.5950 170.2905 0.0009
17.1074 170.2905 -0.0010
15.6198 170.2905 0.0010
14.1322 170.2905 -0.0010
12.6446 170.2905 0.0010
11.1570 170.2905 -0.0010
9.6694 170.2905 0.0010
8.1818 170.2905 -0.0010
6.6942 170.2905 0.0010
5.2066 170.2905 -0.0010
3.7190 170.2905 0.0010
2.2314 170.2905 -0.0010
0.7438 170.2905 0.0011
-0.7438 170.2905 -0.0011
-2.2314 170.2905 0.0011
-3.7190 170.2905 -0.0011
-5.2066 170.2905 0.0011
-6.6942 170.2905 -0.0011
-8.1818 170.2905 0.0011
-9.6694 170.2905 -0.0011
-11.1570 170.2905 0.0011
-12.6446 170.2905 -0.0011
-14.1322 170.2905 0.0011
-15.6198 170.2905 -0.0011
-17.1074 170.2905 0.0011
-18.5950 170.2905 -0.0011
-20.0826 170.2905 0.0011
-21.5702 170.2905 -0.0011
-23.0579 170.2905 0.0011
-24.5455 170.2905 -0.0011
-26.0331 170.2905 0.0011
-27.5207 170.2905 -0.0011
-29.0083 170.2905 0.0011
-30.4959 170.2905 -0.0011
-31.9835 170.2905 0.0011
-33.4711 170.2905 -0.0011
-34.9587 170.2905 0.0011
-36.4463 170.2905 -0.0011
-37.9339 170.2905 0.0011
-39.4215 170.2905 -0.0011
-40.9091 170.2905 0.0010
-42.3967 170.2905 -0.0010
-43.8843 170.2905 0.0010
-45.3719 170.2905 -0.0009
-46.8595 170.2905 0.0008
-48.3471 170.2905 -0.0007
-49.8347 170.2905 0.0006
-51.3223 170.2905 -0.0005
-52.8099 170.2905 0.0003
-54.2975 170.2905 -0.0000
-55.7851 170.2905 -0.0002
-57.2727 170.2905 0.0005
-58.7603 170.2905 -0.0008
-60.2479 170.2905 0.0009
-61.7355 170.2905 -0.0010
-63.2231 170.2905 0.0016
-64.7107 170.2905 0.0003
-66.1983 170.2905 -0.0009
-67.6860 170.2905 -0.0001
-69.1736 170.2905 0.0011
-70.6612 170.2905 0.0002
-72.1488 170.2905 -0.0009
-73.6364 170.2905 0.0010
-75.1240 170.2905 -0.0010
-76.6116 170.2905 0.0009
-78.0992 170.2905 -0.0008
-79.5868 170.2905 0.0007
-81.0744 170.2905 -0.0006
-82.5620 170.2905 0.0005
-84.0496 170.2905 -0.0004
-85.5372 170.2905 0.0004
-87.0248 170.2905 -0.0003
-88.5124 170.2905 0.0002
-90.0000 170.2905 -0.0001
90.0000 171.7842 0.0001
88.5124 171.7842 0.0003
87.0248 171.7842 -0.0004
85.5372 171.7842 0.0004
84.0496 171.7842 -0.0003
82.5620 171.7842 0.0002
81.0744 171.7842 -0.0002
79.5868 171.7842 0.0001
78.0992 171.7842 -0.0000
76.6116 171.7842 -0.0000
75.1240 171.7842 0.0001
73.6364 171.7842 -0.0002
72.1488 171.7842 0.0002
70.6612 171.7842 -0.0003
69.1736 171.7842 0.0004
67.6860 171.7842 -0.0004
66.1983 171.7842 0.0005
64.7107 171.7842 -0.0005
63.2231 171.7842 0.0005
61.7355 171.7842 -0.0006
60.2479 171.7842 0.0006
58.7603 171.7842 -0.0007
57.2727 171.7842 0.0007
55.7851 171.7842 -0.0007
54.2975 171.7842 0.0008
52.8099 171.7842 -0.0008
51.3223 171.7842 0.0008
49.8347 171.7842 -0.0008
48.3471 171.7842 0.0009
46.8595 171.7842 -0.0009
45.3719 171.7842 0.0009
43.8843 171.7842 -0.0009
42.3967 171.7842 0.0009
40.9091 171.7842 -0.0009
39.4215 171.7842 0.0010
37.9339 171.7842 -0.0010
36.4463 171.7842 0.0010
34.9587 171.7842 -0.0010
33.4711 171.7842 0.0010
31.9835 171.7842 -0.0010
30.4959 171.7842 0.0010
29.0083 171.7842 -0.0010
27.5207 171.7842 0.0011
26.0331 171.7842 -0.0011
24.5455 171.7842 0.0011
23.0579 171.7842 -0.0011
21.5702 171.7842 0.0011
20.0826 171.7842 -0.0011
18.5950 171.7842 0.0011
17.1074 171.7842 -0.0011
15.6198 171.7842 0.0011
14.1322 171.7842 -0.0011
12.6446 171.7842 0.0011
11.1570 171.7842 -0.0011
9.6694 171.7842 0.0011
8.1818 171.7842 -0.0011
6.6942 171.7842 0.0011
5.2066 171.7842 -0.0011
3.7190 171.7842 0.0011
2.2314 171.7842 -0.0011
0.7438 171.7842 0.0011
-0.7438 171.7842 -0.0011
-2.2314 171.7842 0.0011
-3.7190 171.7842 -0.0011
-5.2066 171.7842 0.0011
-6.6942 171.7842 -0.0011
-8.1818 171.7842 0.0011
-9.6694 171.7842 -0.0011
-11.1570 171.7842 0.0011
-12.6446 171.7842 -0.0011
-14.1322 171.7842 0.0011
-15.6198 171.7842 -0.0011
-17.1074 171.7842 0.0011
-18.5950 171.7842 -0.0011
-20.0826 171.7842 0.0011
-21.5702 171.7842 -0.0011
-23.0579 171.7842 0.0011
-24.5455 171.7842 -0.0010
-26.0331 171.7842 0.0010
-27.5207 171.7842 -0.0010
-29.0083 171.7842 0.0010
-30.4959 171.7842 -0.0010
-31.9835 171.7842 0.0009
-33.4711 171.7842 -0.0009
-34.9587 171.7842 0.0009
-36.4463 171.7842 -0.0008
-37.9339 171.7842 0.0008
-39.4215 171.7842 -0.0007
-40.9091 171.7842 0.0006
-42.3967 171.7842 -0.0006
-43.8843 171.7842 0.0005
-45.3719 171.7842 -0.0004
-46.8595 171.7842 0.0002
-48.3471 171.7842 -0.0001
-49.8347 171.7842 -0.0001
-51.3223 171.7842 0.0003
-52.8099 171.7842 -0.0005
-54.2975 171.7842 0.0007
-55.7851 171.7842 -0.0009
-57.2727 171.7842 0.0010
-58.7603 171.7842 -0.0010
-60.2479 171.7842 0.0009
-61.7355 171.7842 -0.0010
-63.2231 171.7842 0.0006
-64.7107 171.7842 0.0026
-66.1983 171.7842 0.0019
-67.6860 171.7842 0.0013
-69.1736 171.7842 0.0011
-70.6612 171.7842 -0.0007
-72.1488 171.7842 -0.0002
-73.6364 171.7842 0.0007
-75.1240 171.7842 -0.0009
-76.6116 171.7842 0.0009
-78.0992 171.7842 -0.0008
-79.5868 171.7842 0.0008
-81.0744 171.7842 -0.0007
-82.5620 171.7842 0.0006
-84.0496 171.7842 -0.0005
-85.5372 171.7842 0.0004
-87.0248 171.7842 -0.0003
-88.5124 171.7842 0.0002
-90.0000 171.7842 -0.0001
90.0000 173.2780 0.0001
88.5124 173.2780 0.0003
87.0248 173.2780 -0.0003
85.5372 173.2780 0.0003
84.0496 173.2780 -0.0002
82.5620 173.2780 0.0001
81.0744 173.2780 -0.0000
79.5868 173.2780 -0.0001
78.0992 173.2780 0.0002
76.6116 173.2780 -0.0002
75.1240 173.2780 0.0003
73.6364 173.2780 -0.0004
72.1488 173.2780 0.0005
70.6612 173.2780 -0.0005
69.1736 173.2780 0.0006
67.6860 173.2780 -0.0007
66.1983 173.2780 0.0007
64.7107 173.2780 -0.0008
63.2231 173.2780 0.0008
61.7355 173.2780 -0.0008
60.2479 173.2780 0.0009
58.7603 173.2780 -0.0009
57.2727 173.2780 0.0009
55.7851 173.2780 -0.0010
54.2975 173.2780 0.0010
52.8099 173.2780 -0.0010
51.3223 173.2780 0.0010
49.8347 173.2780 -0.0011
48.3471 173.2780 0.0011
46.8595 173.2780 -0.0011
45.3719 173.2780 0.0011
43.8843 173.2780 -0.0011
42.3967 173.2780 0.0011
40.9091 173.2780 -0.0011
39.4215 173.2780 0.0011
37.9339 173.2780 -0.0012
36.4463 173.2780 0.0012
34.9587 173.2780 -0.0012
33.4711 173.2780 0.0012
31.9835 173.2780 -0.0012
30.4959 173.2780 0.0012
29.0083 173.2780 -0.0012
27.5207 173.2780 0.0012
26.0331 173.2780 -0.0012
24.5455 173.2780 0.0012
23.0579 173.2780 -0.0012
21.5702 173.2780 0.0012
20.0826 173.2780 -0.0012
18.5950 173.2780 0.0012
17.1074 173.2780 -0.0012
15.6198 173.2780 0.0012
14.1322 173.2780 -0.0012
12.6446 173.2780 0.0012
11.1570 173.2780 -0.0012
9.6694 173.2780 0.0012
8.1818 173.2780 -0.0012
6.6942 173.2780 0.0011
5.2066 173.2780 -0.0011
3.7190 173.2780 0.0011
2.2314 173.2780 -0.0011
0.7438 173.2780 0.0011
-0.7438 173.2780 -0.0011
-2.2314 173.2780 0.0011
-3.7190 173.2780 -0.0011
-5.2066 173.2780 0.0011
-6.6942 173.2780 -0.0010
-8.1818 173.2780 0.0010
-9.6694 173.2780 -0.0010
-11.1570 173.2780 0.0010
-12.6446 173.2780 -0.0010
-14.1322 173.2780 0.0010
-15.6198 173.2780 -0.0009
-17.1074 173.2780 0.0009
-18.5950 173.2780 -0.0009
-20.0826 173.2780 0.0009
-21.5702 173.2780 -0.0008
-23.0579 173.2780 0.0008
-24.5455 173.2780 -0.0008
-26.0331 173.2780 0.0007
-27.5207 173.2780 -0.0007
-29.0083 173.2780 0.0006
-30.4959 173.2780 -0.0006
-31.9835 173.2780 0.0005
-33.4711 173.2780 -0.0005
-34.9587 173.2780 0.0004
-36.4463 173.2780 -0.0003
-37.9339 173.2780 0.0002
-39.4215 173.2780 -0.0002
-40.9091 173.2780 0.0001
-42.3967 173.2780 0.0001
-43.8843 173.2780 -0.0002
-45.3719 173.2780 0.0003
-46.8595 173.2780 -0.0004
-48.3471 173.2780 0.0006
-49.8347 173.2780 -0.0008
-51.3223 173.2780 0.0009
-52.8099 173.2780 -0.0010
-54.2975 173.2780 0.0011
-55.7851 173.2780 -0.0011
-57.2727 173.2780 0.0009
-58.7603 173.2780 -0.0007
-60.2479 173.2780 0.0006
-61.7355 173.2780 -0.0002
-63.2231 173.2780 -0.0014
-64.7107 173.2780 0.0013
-66.1983 173.2780 0.0020
-67.6860 173.2780 0.0009
-69.1736 173.2780 0.0001
-70.6612 173.2780 -0.0011
-72.1488 173.2780 0.0004
-73.6364 173.2780 0.0003
-75.1240 173.2780 -0.0006
-76.6116 173.2780 0.0008
-78.0992 173.2780 -0.0008
-79.5868 173.2780 0.0008
-81.0744 173.2780 -0.0007
-82.5620 173.2780 0.0006
-84.0496 173.2780 -0.0005
-85.5372 173.2780 0.0004
-87.0248 173.2780 -0.0003
-88.5124 173.2780 0.0002
-90.0000 173.2780 -0.0001
90.0000 174.7718 0.0001
88.5124 174.7718 0.0003
87.0248 174.7718 -0.0003
85.5372 174.7718 0.0002
84.0496 174.7718 -0.0001
82.5620 174.7718 -0.0000
81.0744 174.7718 0.0001
79.5868 174.7718 -0.0002
78.0992 174.7718 0.0004
76.6116 174.7718 -0.0005
75.1240 174.7718 0.0005
73.6364 174.7718 -0.0006
72.1488 174.7718 0.0007
70.6612 174.7718 -0.0008
69.1736 174.7718 0.0008
67.6860 174.7718 -0.0009
66.1983 174.7718 0.0010
64.7107 174.7718 -0.0010
63.2231 174.7718 0.0010
61.7355 174.7718 -0.0011
60.2479 174.7718 0.0011
58.7603 174.7718 -0.0011
57.2727 174.7718 0.0012
55.7851 174.7718 -0.0012
54.2975 174.7718 0.0012
52.8099 174.7718 -0.0012
51.3223 174.7718 0.0012
49.8347 174.7718 -0.0013
48.3471 174.7718 0.0013
46.8595 174.7718 -0.0013
45.3719 174.7718 0.0013
43.8843 174.7718 -0.0013
42.3967 174.7718 0.0013
40.9091 174.7718 -0.0013
39.4215 174.7718 0.0013
37.9339 174.7718 -0.0013
36.4463 174.7718 0.0013
34.9587 174.7718 -0.0013
33.4711 174.7718 0.0013
31.9835 174.7718 -0.0013
30.4959 174.7718 0.0013
29.0083 174.7718 -0.0012
27.5207 174.7718 0.0012
26.0331 174.7718 -0.0012
24.5455 174.7718 0.0012
23.0579 174.7718 -0.0012
21.5702 174.7718 0.0012
20.0826 174.7718 -0.0012
18.5950 174.7718 0.0012
17.1074 174.7718 -0.0012
15.6198 174.7718 0.0011
14.1322 174.7718 -0.0011
12.6446 174.7718 0.0011
11.1570 174.7718 -0.0011
9.6694 174.7718 0.0011
8.1818 174.7718 -0.0011
6.6942 174.7718 0.0010
5.2066 174.7718 -0.0010
3.7190 174.7718 0.0010
2.2314 174.7718 -0.0010
0.7438 174.7718 0.0009
-0.7438 174.7718 -0.0009
-2.2314 174.7718 0.0009
-3.7190 174.7718 -0.0009
-5.2066 174.7718 0.0008
-6.6942 174.7718 -0.0008
-8.1818 174.7718 0.0008
-9.6694 174.7718 -0.0007
-11.1570 174.7718 0.0007
-12.6446 174.7718 -0.0007
-14.1322 174.7718 0.0006
-15.6198 174.7718 -0.0006
-17.1074 174.7718 0.0006
-18.5950 174.7718 -0.0005
-20.0826 174.7718 0.0005
-21.5702 174.7718 -0.0004
-23.0579 174.7718 0.0004
-24.5455 174.7718 -0.0003
-26.0331 174.7718 0.0003
-27.5207 174.7718 -0.0002
-29.0083 174.7718 0.0001
-30.4959 174.7718 -0.0001
-31.9835 174.7718 -0.0000
-33.4711 174.7718 0.0001
-34.9587 174.7718 -0.0002
-36.4463 174.7718 0.0003
-37.9339 174.7718 -0.0004
-39.4215 174.7718 0.0004
-40.9091 174.7718 -0.0006
-42.3967 174.7718 0.0007
-43.8843 174.7718 -0.0008
-45.3719 174.7718 0.0009
-46.8595 174.7718 -0.0010
-48.3471 174.7718 0.0010
-49.8347 174.7718 -0.0011
-51.3223 174.7718 0.0011
-52.8099 174.7718 -0.0010
-54.2975 174.7718 0.0009
-55.7851 174.7718 -0.0007
-57.2727 174.7718 0.0004
-58.7603 174.7718 -0.0002
-60.2479 174.7718 -0.0002
-61.7355 174.7718 0.0010
-63.2231 174.7718 -0.0018
-64.7107 174.7718 -0.0016
-66.1983 174.7718 -0.0006
-67.6860 174.7718 -0.0007
-69.1736 174.7718 -0.0008
-70.6612 174.7718 -0.0008
-72.1488 174.7718 0.0010
-73.6364 174.7718 -0.0003
-75.1240 174.7718 -0.0003
-76.6116 174.7718 0.0006
-78.0992 174.7718 -0.0007
-79.5868 174.7718 0.0007
-81.0744 174.7718 -0.0007
-82.5620 174.7718 0.0006
-84.0496 174.7718 -0.0005
-85.5372 174.7718 0.0004
-87.0248 174.7718 -0.0003
-88.5124 174.7718 0.0002
-90.0000 174.7718 -0.0001
90.0000 176.2656 0.0001
88.5124 176.2656 0.0003
87.0248 176.2656 -0.0002
85.5372 176.2656 0.0001
84.0496 176.2656 0.0000
82.5620 176.2656 -0.0002
81.0744 176.2656 0.0003
79.5868 176.2656 -0.0004
78.0992 176.2656 0.0006
76.6116 176.2656 -0.0007
75.1240 176.2656 0.0008
73.6364 176.2656 -0.0009
72.1488 176.2656 0.0010
70.6612 176.2656 -0.0010
69.1736 176.2656 0.0011
67.6860 176.2656 -0.0012
66.1983 176.2656 0.0012
64.7107 176.2656 -0.0012
63.2231 176.2656 0.0013
61.7355 176.2656 -0.0013
60.2479 176.2656 0.0013
58.7603 176.2656 -0.0013
57.2727 176.2656 0.0014
55.7851 176.2656 -0.0014
54.2975 176.2656 0.0014
52.8099 176.2656 -0.0014
51.3223 176.2656 0.0014
49.8347 176.2656 -0.0014
48.3471 176.2656 0.0014
46.8595 176.2656 -0.0014
45.3719 176.2656 0.0014
43.8843 176.2656 -0.0014
42.3967 176.2656 0.0013
40.9091 176.2656 -0.0013
39.4215 176.2656 0.0013
37.9339 176.2656 -0.0013
36.4463 176.2656 0.0013
34.9587 176.2656 -0.0013
33.4711 176.2656 0.0013
31.9835 176.2656 -0.0012
30.4959 176.2656 0.0012
29.0083 176.2656 -0.0012
27.5207 176.2656 0.0012
26.0331 176.2656 -0.0011
24.5455 176.2656 0.0011
23.0579 176.2656 -0.0011
21.5702 176.2656 0.0011
20.0826 176.2656 -0.0010
18.5950 176.2656 0.0010
17.1074 176.2656 -0.0010
15.6198 176.2656 0.0010
14.1322 176.2656 -0.0009
12.6446 176.2656 0.0009
11.1570 176.2656 -0.0009
9.6694 176.2656 0.0008
8.1818 176.2656 -0.0008
6.6942 176.2656 0.0008
5.2066 176.2656 -0.0007
3.7190 176.2656 0.0007
2.2314 176.2656 -0.0007
0.7438 176.2656 0.0006
-0.7438 176.2656 -0.0006
-2.2314 176.2656 0.0006
-3.7190 176.2656 -0.0005
-5.2066 176.2656 0.0005
-6.6942 176.2656 -0.0004
-8.1818 176.2656 0.0004
-9.6694 176.2656 -0.0003
-11.1570 176.2656 0.0003
-12.6446 176.2656 -0.0002
-14.1322 176.2656 0.0002
-15.6198 176.2656 -0.0001
-17.1074 176.2656 0.0001
-18.5950 176.2656 -0.0000
-20.0826 176.2656 -0.0000
-21.5702 176.2656 0.0001
-23.0579 176.2656 -0.0001
-24.5455 176.2656 0.0002
-26.0331 176.2656 -0.0003
-27.5207 176.2656 0.0003
-29.0083 176.2656 -0.0004
-30.4959 176.2656 0.0005
-31.9835 176.2656 -0.0006
-33.4711 176.2656 0.0006
-34.9587 176.2656 -0.0007
-36.4463 176.2656 0.0008
-37.9339 176.2656 -0.0009
-39.4215 176.2656 0.0009
-40.9091 176.2656 -0.0010
-42.3967 176.2656 0.0010
-43.8843 176.2656 -0.0011
-45.3719 176.2656 0.0011
-46.8595 176.2656 -0.0011
-48.3471 176.2656 0.0010
-49.8347 176.2656 -0.0009
-51.3223 176.2656 0.0008
-52.8099 176.2656 -0.0005
-54.2975 176.2656 0.0003
-55.7851 176.2656 -0.0000
-57.2727 176.2656 -0.0002
-58.7603 176.2656 0.0005
-60.2479 176.2656 -0.0010
-61.7355 176.2656 0.0014
-63.2231 176.2656 0.0002
-64.7107 176.2656 -0.0021
-66.1983 176.2656 -0.0021
-67.6860 176.2656 -0.0015
-69.1736 176.2656 -0.0008
-70.6612 176.2656 0.0000
-72.1488 176.2656 0.0010
-73.6364 176.2656 -0.0008
-75.1240 176.2656 0.0002
-76.6116 176.2656 0.0003
-78.0992 176.2656 -0.0006
-79.5868 176.2656 0.0007
-81.0744 176.2656 -0.0007
-82.5620 176.2656 0.0006
-84.0496 176.2656 -0.0005
-85.5372 176.2656 0.0004
-87.0248 176.2656 -0.0003
-88.5124 176.2656 0.0002
-90.0000 176.2656 -0.0001
90.0000 177.7593 0.0001
88.5124 177.7593 0.0002
87.0248 177.7593 -0.0002
85.5372 177.7593 0.0000
84.0496 177.7593 0.0001
82.5620 177.7593 -0.0003
81.0744 177.7593 0.0005
79.5868 177.7593 -0.0006
78.0992 177.7593 0.0008
76.6116 177.7593 -0.0009
75.1240 177.7593 0.0010
73.6364 177.7593 -0.0011
72.1488 177.7593 0.0012
70.6612 177.7593 -0.0013
69.1736 177.7593 0.0013
67.6860 177.7593 -0.0014
66.1983 177.7593 0.0014
64.7107 177.7593 -0.0014
63.2231 177.7593 0.0015
61.7355 177.7593 -0.0015
60.2479 177.7593 0.0015
58.7603 177.7593 -0.0015
57.2727 177.7593 0.0015
55.7851 177.7593 -0.0015
54.2975 177.7593 0.0015
52.8099 177.7593 -0.0015
51.3223 177.7593 0.0014
49.8347 177.7593 -0.0014
48.3471 177.7593 0.0014
46.8595 177.7593 -0.0014
45.3719 177.7593 0.0013
43.8843 177.7593 -0.0013
42.3967 177.7593 0.0013
40.9091 177.7593 -0.0013
39.4215 177.7593 0.0012
37.9339 177.7593 -0.0012
36.4463 177.7593 0.0012
34.9587 177.7593 -0.0011
33.4711 177.7593 0.0011
31.9835 177.7593 -0.0011
30.4959 177.7593 0.0010
29.0083 177.7593 -0.0010
27.5207 177.7593 0.0010
26.0331 177.7593 -0.0009
24.5455 177.7593 0.0009
23.0579 177.7593 -0.0008
21.5702 177.7593 0.0008
20.0826 177.7593 -0.0008
18.5950 177.7593 0.0007
17.1074 177.7593 -0.0007
15.6198 177.7593 0.0006
14.1322 177.7593 -0.0006
12.6446 177.7593 0.0006
11.1570 177.7593 -0.0005
9.6694 177.7593 0.0005
8.1818 177.7593 -0.0004
6.6942 177.7593 0.0004
5.2066 177.7593 -0.0003
3.7190 177.7593 0.0003
2.2314 177.7593 -0.0002
0.7438 177.7593 0.0002
-0.7438 177.7593 -0.0001
-2.2314 177.7593 0.0001
-3.7190 177.7593 -0.0000
-5.2066 177.7593 -0.0000
-6.6942 177.7593 0.0001
-8.1818 177.7593 -0.0001
-9.6694 177.7593 0.0002
-11.1570 177.7593 -0.0002
-12.6446 177.7593 0.0003
-14.1322 177.7593 -0.0003
-15.6198 177.7593 0.0004
-17.1074 177.7593 -0.0004
-18.5950 177.7593 0.0005
-20.0826 177.7593 -0.0005
-21.5702 177.7593 0.0006
-23.0579 177.7593 -0.0007
-24.5455 177.7593 0.0007
-26.0331 177.7593 -0.0008
-27.5207 177.7593 0.0008
-29.0083 177.7593 -0.0009
-30.4959 177.7593 0.0009
-31.9835 177.7593 -0.0010
-33.4711 177.7593 0.0010
-34.9587 177.7593 -0.0010
-36.4463 177.7593 0.0011
-37.9339 177.7593 -0.0011
-39.4215 177.7593 0.0011
-40.9091 177.7593 -0.0010
-42.3967 177.7593 0.0010
-43.8843 177.7593 -0.0009
-45.3719 177.7593 0.0008
-46.8595 177.7593 -0.0007
-48.3471 177.7593 0.0005
-49.8347 177.7593 -0.0003
-51.3223 177.7593 0.0001
-52.8099 177.7593 0.0002
-54.2975 177.7593 -0.0004
-55.7851 177.7593 0.0006
-57.2727 177.7593 -0.0007
-58.7603 177.7593 0.0010
-60.2479 177.7593 -0.0011
-61.7355 177.7593 0.0001
-63.2231 177.7593 0.0019
-64.7107 177.7593 0.0004
-66.1983 177.7593 -0.0007
-67.6860 177.7593 -0.0004
-69.1736 177.7593 0.0002
-70.6612 177.7593 0.0007
-72.1488 177.7593 0.0005
-73.6364 177.7593 -0.0010
-75.1240 177.7593 0.0006
-76.6116 177.7593 -0.0001
-78.0992 177.7593 -0.0003
-79.5868 177.7593 0.0005
-81.0744 177.7593 -0.0006
-82.5620 177.7593 0.0006
-84.0496 177.7593 -0.0005
-85.5372 177.7593 0.0004
-87.0248 177.7593 -0.0003
-88.5124 177.7593 0.0002
-90.0000 177.7593 -0.0001
90.0000 179.2531 0.0001
88.5124 179.2531 0.0002
87.0248 179.2531 -0.0001
85.5372 179.2531 -0.0001
84.0496 179.2531 0.0003
82.5620 179.2531 -0.0005
81.0744 179.2531 0.0007
79.5868 179.2531 -0.0009
78.0992 179.2531 0.0010
76.6116 179.2531 -0.0011
75.1240 179.2531 0.0012
73.6364 179.2531 -0.0013
72.1488 179.2531 0.0014
70.6612 179.2531 -0.0015
69.1736 179.2531 0.0015
67.6860 179.2531 -0.0015
66.1983 179.2531 0.0016
64.7107 179.2531 -0.0016
63.2231 179.2531 0.0016
61.7355 179.2531 -0.0016
60.2479 179.2531 0.0015
58.7603 179.2531 -0.0015
57.2727 179.2531 0.0015
55.7851 179.2531 -0.0015
54.2975 179.2531 0.0014
52.8099 179.2531 -0.0014
51.3223 179.2531 0.0014
49.8347 179.2531 -0.0013
48.3471 179.2531 0.0013
46.8595 179.2531 -0.0012
45.3719 179.2531 0.0012
43.8843 179.2531 -0.0011
42.3967 179.2531 0.0011
40.9091 179.2531 -0.0010
39.4215 179.2531 0.0010
37.9339 179.2531 -0.0009
36.4463 179.2531 0.0009
34.9587 179.2531 -0.0008
33.4711 179.2531 0.0008
31.9835 179.2531 -0.0007
30.4959 179.2531 0.0007
29.0083 179.2531 -0.0006
27.5207 179.2531 0.0006
26.0331 179.2531 -0.0005
24.5455 179.2531 0.0005
23.0579 179.2531 -0.0004
21.5702 179.2531 0.0004
20.0826 179.2531 -0.0003
18.5950 179.2531 0.0003
17.1074 179.2531 -0.0002
15.6198 179.2531 0.0002
14.1322 179.2531 -0.0001
12.6446 179.2531 0.0001
11.1570 179.2531 -0.0000
9.6694 179.2531 -0.0000
8.1818 179.2531 0.0001
6.6942 179.2531 -0.0001
5.2066 179.2531 0.0002
3.7190 179.2531 -0.0002
2.2314 179.2531 0.0003
0.7438 179.2531 -0.0003
-0.7438 179.2531 0.0004
-2.2314 179.2531 -0.0004
-3.7190 179.2531 0.0005
-5.2066 179.2531 -0.0005
-6.6942 179.2531 0.0006
-8.1818 179.2531 -0.0006
-9.6694 179.2531 0.0007
-11.1570 179.2531 -0.0007
-12.6446 179.2531 0.0007
-14.1322 179.2531 -0.0008
-15.6198 179.2531 0.0008
-17.1074 179.2531 -0.0009
-18.5950 179.2531 0.0009
-20.0826 179.2531 -0.0009
-21.5702 179.2531 0.0010
-23.0579 179.2531 -0.0010
-24.5455 179.2531 0.0010
-26.0331 179.2531 -0.0010
-27.5207 179.2531 0.0010
-29.0083 179.2531 -0.0010
-30.4959 179.2531 0.0010
-31.9835 179.2531 -0.0010
-33.4711 179.2531 0.0010
-34.9587 179.2531 -0.0010
-36.4463 179.2531 0.0009
-37.9339 179.2531 -0.0009
-39.4215 179.2531 0.0008
-40.9091 179.2531 -0.0007
-42.3967 179.2531 0.0005
-43.8843 179.2531 -0.0004
-45.3719 179.2531 0.0002
-46.8595 179.2531 -0.0000
-48.3471 179.2531 -0.0002
-49.8347 179.2531 0.0004
-51.3223 179.2531 -0.0006
-52.8099 179.2531 0.0007
-54.2975 179.2531 -0.0008
-55.7851 179.2531 0.0008
-57.2727 179.2531 -0.0008
-58.7603 179.2531 0.0007
-60.2479 179.2531 0.0000
-61.7355 179.2531 -0.0015
-63.2231 179.2531 0.0010
-64.7107 179.2531 0.0021
-66.1983 179.2531 0.0016
-67.6860 179.2531 0.0012
-69.1736 179.2531 0.0009
-70.6612 179.2531 0.0007
-72.1488 179.2531 -0.0002
-73.6364 179.2531 -0.0008
-75.1240 179.2531 0.0008
-76.6116 179.2531 -0.0004
-78.0992 179.2531 -0.0001
-79.5868 179.2531 0.0004
-81.0744 179.2531 -0.0005
-82.5620 179.2531 0.0006
-84.0496 179.2531 -0.0005
-85.5372 179.2531 0.0004
-87.0248 179.2531 -0.0003
-88.5124 179.2531 0.0002
-90.0000 179.2531 -0.0001
90.0000 180.7469 0.0001
88.5124 180.7469 0.0002
87.0248 180.7469 -0.0000
85.5372 180.7469 -0.0002
84.0496 180.7469 0.0004
82.5620 180.7469 -0.0007
81.0744 180.7469 0.0009
79.5868 180.7469 -0.0011
78.0992 180.7469 0.0012
76.6116 180.7469 -0.0013
75.1240 180.7469 0.0014
73.6364 180.7469 -0.0015
72.1488 180.7469 0.0016
70.6612 180.7469 -0.0016
69.1736 180.7469 0.0016
67.6860 180.7469 -0.0016
66.1983 180.7469 0.0016
64.7107 180.7469 -0.0016
63.2231 180.7469 0.0016
61.7355 180.7469 -0.0015
60.2479 180.7469 0.0015
58.7603 180.7469 -0.0014
57.2727 180.7469 0.0014
55.7851 180.7469 -0.0013
54.2975 180.7469 0.0013
52.8099 180.7469 -0.0012
51.3223 180.7469 0.0011
49.8347 180.7469 -0.0011
48.3471 180.7469 0.0010
46.8595 180.7469 -0.0009
45.3719 180.7469 0.0009
43.8843 180.7469 -0.0008
42.3967 180.7469 0.0007
40.9091 180.7469 -0.0007
39.4215 180.7469 0.0006
37.9339 180.7469 -0.0005
36.4463 180.7469 0.0005
34.9587 180.7469 -0.0004
33.4711 180.7469 0.0004
31.9835 180.7469 -0.0003
30.4959 180.7469 0.0002
29.0083 180.7469 -0.0002
27.5207 180.7469 0.0001
26.0331 180.7469 -0.0000
24.5455 180.7469 -0.0000
23.0579 180.7469 0.0001
21.5702 180.7469 -0.0001
20.0826 180.7469 0.0002
18.5950 180.7469 -0.0002
17.1074 180.7469 0.0003
15.6198 180.7469 -0.0003
14.1322 180.7469 0.0004
12.6446 180.7469 -0.0004
11.1570 180.7469 0.0005
9.6694 180.7469 -0.0005
8.1818 180.7469 0.0006
6.6942 180.7469 -0.0006
5.2066 180.7469 0.0007
3.7190 180.7469 -0.0007
